,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d
,TIME,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos
,FRAME_NUMBERS,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC
,ORIGINAL,LAR,LAR,LAR,LAR,LAR,LAR,LFA,LFA,LFA,LSK,LSK,LSK,LTH,LTH,LTH,LTH,LTH,LTH,RAR,RAR,RAR,RAR,RAR,RAR,RFA,RFA,RFA,RSK,RSK,RSK,RTH,RTH,RTH,RTH,RTH,RTH
,,Elbow,Elbow,Elbow,Shoulder,Shoulder,Shoulder,Wrist,Wrist,Wrist,Ankle,Ankle,Ankle,Knee,Knee,Knee,Hip,Hip,Hip,Elbow,Elbow,Elbow,Shoulder,Shoulder,Shoulder,Wrist,Wrist,Wrist,Ankle,Ankle,Ankle,Knee,Knee,Knee,Hip,Hip,Hip
ITEM,X,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
241,2.7,0.583449,-0.034276,1.10597,0.473077,0.03103,1.454825,0.477972,-0.029771,0.853594,0.311143,0.207167,0.069052,0.329449,0.170194,0.516756,0.425281,0.147835,0.938972,0.488821,0.477693,1.100676,0.468686,0.39446,1.46181,0.324399,0.510102,0.900991,0.825307,0.306076,0.214384,0.466099,0.344963,0.4804,0.426658,0.305904,0.920881
242,2.708333,0.569257,-0.036408,1.106391,0.462767,0.030052,1.456233,0.461682,-0.030719,0.854924,0.311116,0.20697,0.068901,0.324549,0.16968,0.51696,0.415352,0.14714,0.940276,0.48337,0.475159,1.102023,0.458846,0.393499,1.463243,0.322944,0.509297,0.898925,0.808287,0.306125,0.218606,0.447473,0.345433,0.481148,0.41695,0.305388,0.922248
243,2.716667,0.554984,-0.038528,1.106883,0.452493,0.029128,1.457689,0.445209,-0.031671,0.856399,0.311124,0.206739,0.068745,0.320113,0.169106,0.51706,0.405629,0.146563,0.941476,0.477986,0.472764,1.10344,0.449082,0.392595,1.464671,0.321623,0.508476,0.897033,0.790597,0.305936,0.222277,0.42896,0.345725,0.48222,0.407394,0.304922,0.923779
244,2.725,0.540647,-0.040628,1.107445,0.44225,0.028255,1.459183,0.428573,-0.032622,0.858021,0.311159,0.206507,0.0686,0.316071,0.168488,0.517087,0.396148,0.146081,0.94257,0.472659,0.47052,1.104922,0.439408,0.391745,1.466086,0.320402,0.507643,0.895324,0.772245,0.305579,0.225258,0.410573,0.345876,0.483605,0.397983,0.304478,0.925455
245,2.733333,0.526262,-0.042701,1.108074,0.432033,0.027428,1.460707,0.411793,-0.033566,0.859788,0.311215,0.206305,0.068481,0.312356,0.167842,0.517069,0.386919,0.145663,0.943564,0.467378,0.468435,1.106463,0.429827,0.390941,1.467482,0.31925,0.506798,0.893804,0.753251,0.305125,0.227433,0.392316,0.345911,0.485281,0.388716,0.304037,0.927251
246,2.741667,0.511844,-0.04474,1.108769,0.421838,0.026648,1.462251,0.39489,-0.0345,0.861701,0.311287,0.206158,0.068403,0.308909,0.167184,0.517028,0.377929,0.145274,0.944469,0.46214,0.466515,1.108056,0.420338,0.390179,1.468855,0.318135,0.505941,0.892474,0.733643,0.304637,0.228719,0.374192,0.345851,0.487219,0.379597,0.303582,0.929134
247,2.75,0.497409,-0.046735,1.109523,0.411661,0.025914,1.463806,0.377879,-0.03542,0.863757,0.311367,0.206081,0.068376,0.305684,0.166519,0.516979,0.369147,0.144886,0.945295,0.45694,0.464762,1.109692,0.410936,0.389453,1.470195,0.317031,0.505072,0.891333,0.713453,0.304159,0.229072,0.356207,0.345713,0.489384,0.370627,0.303099,0.931063
248,2.758333,0.482972,-0.048678,1.110329,0.401499,0.025224,1.46536,0.36078,-0.036321,0.865952,0.311449,0.206079,0.068402,0.302644,0.165848,0.516929,0.360538,0.144485,0.946046,0.451778,0.463176,1.11136,0.40161,0.388757,1.471492,0.31591,0.504186,0.890377,0.692704,0.303719,0.228482,0.338376,0.345511,0.491735,0.361808,0.302577,0.932997
249,2.766667,0.468548,-0.05056,1.111175,0.39135,0.024578,1.466902,0.343607,-0.037204,0.868277,0.311527,0.206142,0.068474,0.299757,0.165168,0.516876,0.352071,0.144067,0.946722,0.446653,0.461752,1.113046,0.39235,0.388088,1.472734,0.314748,0.503283,0.889595,0.671416,0.303323,0.226962,0.320722,0.34525,0.494233,0.353133,0.302026,0.934898
250,2.775,0.454145,-0.052377,1.112048,0.381212,0.023973,1.468416,0.326371,-0.038068,0.870722,0.311604,0.206252,0.068582,0.296994,0.164478,0.516818,0.343719,0.143629,0.947321,0.441561,0.460477,1.114737,0.383139,0.387444,1.473907,0.313521,0.502358,0.888973,0.649602,0.302972,0.224549,0.303282,0.34493,0.496838,0.344586,0.301468,0.936735
251,2.783333,0.439771,-0.054126,1.112934,0.371082,0.023406,1.46989,0.30908,-0.038913,0.873274,0.311687,0.206383,0.068709,0.294335,0.163783,0.516755,0.335461,0.143164,0.947839,0.436496,0.459333,1.116416,0.373962,0.386822,1.474999,0.312208,0.501411,0.888495,0.627274,0.30266,0.221294,0.286097,0.344548,0.499511,0.336134,0.30093,0.938485
252,2.791667,0.425432,-0.05581,1.113819,0.360964,0.022874,1.47131,0.291749,-0.039737,0.875922,0.311783,0.206513,0.068842,0.291764,0.163092,0.516684,0.327285,0.142667,0.948275,0.43145,0.458294,1.118067,0.364799,0.386221,1.475996,0.31079,0.500445,0.88814,0.604438,0.302377,0.217262,0.269205,0.344099,0.502215,0.327737,0.300441,0.940134
253,2.8,0.411134,-0.057433,1.114689,0.350859,0.022376,1.472661,0.274391,-0.040539,0.878651,0.311897,0.206632,0.068971,0.289266,0.162415,0.516607,0.319192,0.142135,0.948629,0.426413,0.457339,1.11967,0.355636,0.385641,1.476882,0.309249,0.499466,0.887884,0.581094,0.302107,0.212525,0.252645,0.343574,0.504915,0.319353,0.300021,0.941673
254,2.808333,0.396883,-0.059006,1.115527,0.340772,0.021909,1.473928,0.257025,-0.041318,0.881446,0.312026,0.206736,0.069093,0.286827,0.161763,0.516526,0.311191,0.141575,0.948901,0.421373,0.456447,1.121208,0.346458,0.38508,1.477642,0.30757,0.498483,0.887705,0.557241,0.301835,0.207158,0.236444,0.342961,0.507579,0.310938,0.299685,0.943104
255,2.816667,0.382683,-0.06054,1.11632,0.330708,0.021469,1.475096,0.239673,-0.04207,0.88429,0.312161,0.206827,0.069209,0.284431,0.161144,0.516439,0.303284,0.141005,0.949092,0.416322,0.455598,1.122664,0.337252,0.384539,1.478261,0.305742,0.497504,0.887576,0.532877,0.301544,0.201236,0.220626,0.342245,0.510174,0.302452,0.299429,0.944427
256,2.825,0.368538,-0.06204,1.117054,0.320672,0.021054,1.476152,0.222351,-0.042791,0.887169,0.312288,0.206907,0.069321,0.282055,0.160565,0.516346,0.295462,0.140446,0.949203,0.411249,0.454776,1.124025,0.328012,0.384019,1.478729,0.303758,0.496536,0.887475,0.507995,0.301221,0.194831,0.205206,0.341418,0.51267,0.293871,0.29923,0.94564
257,2.833333,0.354456,-0.0635,1.117716,0.31067,0.02066,1.477086,0.20508,-0.043477,0.890068,0.312394,0.206976,0.069434,0.279673,0.16003,0.516246,0.287702,0.139922,0.949237,0.406141,0.453967,1.12528,0.31873,0.383522,1.479041,0.301618,0.495584,0.887378,0.482584,0.300851,0.188014,0.1902,0.340478,0.515036,0.285197,0.299058,0.946735
258,2.841667,0.340441,-0.064908,1.118295,0.300706,0.020285,1.477893,0.187873,-0.044123,0.892975,0.31247,0.207031,0.06955,0.277254,0.159536,0.516137,0.279974,0.139453,0.949195,0.400988,0.453159,1.126423,0.309405,0.383052,1.479194,0.299328,0.49465,0.887266,0.456639,0.300429,0.180861,0.175622,0.339421,0.517243,0.276446,0.298889,0.947703
259,2.85,0.326501,-0.066257,1.118786,0.290785,0.019926,1.478569,0.170747,-0.044725,0.895882,0.31251,0.207068,0.069671,0.274778,0.159082,0.516017,0.27225,0.139053,0.949079,0.395779,0.452345,1.127452,0.300034,0.38261,1.479191,0.296897,0.49373,0.887122,0.430161,0.299951,0.173452,0.161488,0.33824,0.519269,0.267641,0.29871,0.94854
260,2.858333,0.312641,-0.067542,1.119185,0.28091,0.019581,1.479114,0.153716,-0.04528,0.89878,0.312513,0.207079,0.069794,0.272236,0.158667,0.51589,0.264501,0.138719,0.948893,0.3905,0.451518,1.128368,0.290619,0.382198,1.479038,0.294329,0.492819,0.886934,0.403159,0.29942,0.16587,0.147815,0.33692,0.5211,0.258806,0.298516,0.949248
261,2.866667,0.298865,-0.068763,1.119491,0.271085,0.019251,1.479531,0.136792,-0.045787,0.901663,0.312485,0.207067,0.069919,0.269635,0.158291,0.515757,0.256707,0.138441,0.948641,0.38514,0.450675,1.129177,0.28116,0.381817,1.478744,0.291625,0.491915,0.886697,0.375652,0.298843,0.158203,0.134617,0.335447,0.522722,0.249963,0.298315,0.94983
262,2.875,0.285175,-0.069917,1.119704,0.26131,0.018938,1.479818,0.119989,-0.046243,0.904524,0.312437,0.207037,0.070047,0.266989,0.157954,0.515621,0.248851,0.138211,0.948323,0.379681,0.449816,1.129882,0.271657,0.381466,1.47832,0.288781,0.491015,0.886406,0.347665,0.298224,0.150538,0.121896,0.333806,0.524127,0.241145,0.298112,0.950285
263,2.883333,0.271574,-0.071006,1.119826,0.251585,0.018643,1.479979,0.103317,-0.046647,0.907358,0.312387,0.206998,0.070179,0.264312,0.157655,0.515481,0.240918,0.138022,0.947936,0.374108,0.448941,1.13049,0.26211,0.381143,1.477779,0.28579,0.490116,0.886061,0.319223,0.297562,0.142966,0.109648,0.331992,0.525307,0.232381,0.297912,0.950607
264,2.891667,0.258065,-0.072036,1.119857,0.241904,0.018371,1.480013,0.08679,-0.046995,0.910159,0.312344,0.206963,0.07032,0.261617,0.157386,0.515338,0.232903,0.137869,0.947477,0.368407,0.448049,1.131005,0.25252,0.380848,1.477133,0.282642,0.489213,0.885662,0.29035,0.296853,0.135574,0.097858,0.330007,0.526255,0.223697,0.297716,0.950786
265,2.9,0.244655,-0.073009,1.119798,0.232264,0.018126,1.47992,0.070423,-0.047288,0.912919,0.31231,0.206944,0.070476,0.258906,0.15714,0.515191,0.224812,0.137742,0.946945,0.362563,0.447139,1.131431,0.24289,0.380581,1.476393,0.279324,0.488307,0.885211,0.261078,0.296098,0.128449,0.086505,0.327863,0.526966,0.215107,0.297515,0.950811
266,2.908333,0.231351,-0.073924,1.119646,0.22266,0.01791,1.479698,0.05423,-0.047524,0.915631,0.31228,0.206944,0.070651,0.256173,0.156906,0.515042,0.216661,0.137626,0.946339,0.356564,0.446214,1.131769,0.233222,0.38034,1.475568,0.275827,0.487396,0.884707,0.231451,0.295304,0.12167,0.075571,0.325582,0.527431,0.206612,0.297296,0.950672
267,2.916667,0.218163,-0.074776,1.119399,0.213085,0.017725,1.47935,0.038224,-0.047703,0.918285,0.312248,0.206961,0.070848,0.253401,0.156674,0.514892,0.208465,0.137507,0.945663,0.350401,0.445278,1.132018,0.223517,0.380126,1.474663,0.272137,0.486483,0.884147,0.201521,0.294487,0.11531,0.065036,0.323189,0.527645,0.198196,0.297049,0.950361
268,2.925,0.205099,-0.075559,1.119055,0.203535,0.017572,1.478876,0.022418,-0.047826,0.92087,0.312207,0.206985,0.071066,0.250568,0.156434,0.514739,0.200237,0.13738,0.944917,0.344065,0.444341,1.132173,0.213777,0.379938,1.47368,0.26824,0.485573,0.883527,0.17134,0.293652,0.109444,0.054891,0.320716,0.527599,0.189827,0.296769,0.949882
269,2.933333,0.192166,-0.076262,1.11861,0.194001,0.017451,1.478279,0.006825,-0.047896,0.923375,0.312152,0.207006,0.071305,0.247644,0.156171,0.514577,0.191984,0.137247,0.944104,0.337551,0.44341,1.13223,0.204005,0.379775,1.472621,0.264122,0.484677,0.882844,0.140965,0.292786,0.10415,0.04513,0.318198,0.527285,0.181462,0.296457,0.949239
270,2.941667,0.179368,-0.076877,1.118063,0.184477,0.017365,1.477561,-0.008547,-0.047912,0.925785,0.312071,0.207016,0.071563,0.244594,0.155878,0.514401,0.183703,0.137102,0.943225,0.330852,0.442495,1.13218,0.194203,0.379641,1.471484,0.259769,0.483807,0.88209,0.110463,0.291856,0.099509,0.035754,0.315678,0.526692,0.173051,0.296113,0.94844
271,2.95,0.166709,-0.077396,1.11741,0.174953,0.017318,1.476726,-0.023687,-0.047879,0.928089,0.311955,0.207003,0.071841,0.241381,0.155549,0.514207,0.17538,0.136937,0.942281,0.323964,0.441607,1.132017,0.184378,0.37954,1.470268,0.255171,0.482972,0.88126,0.079916,0.290812,0.095604,0.026764,0.313204,0.52581,0.16455,0.29574,0.94749
272,2.958333,0.15419,-0.077813,1.116651,0.165422,0.017313,1.475777,-0.03859,-0.047796,0.930275,0.311797,0.206958,0.072136,0.237968,0.155179,0.513991,0.166991,0.136739,0.941275,0.316878,0.440759,1.131732,0.174532,0.379477,1.468975,0.250313,0.482178,0.880347,0.04943,0.289595,0.092509,0.018157,0.310827,0.524628,0.15592,0.295335,0.946393
273,2.966667,0.141814,-0.078123,1.115785,0.155881,0.017352,1.474719,-0.053246,-0.047666,0.93233,0.311601,0.206878,0.072453,0.23432,0.154767,0.513747,0.158513,0.136496,0.940209,0.309586,0.43996,1.13132,0.164671,0.379457,1.467607,0.245179,0.481427,0.879347,0.019139,0.28815,0.090279,0.009926,0.308602,0.523139,0.14713,0.294899,0.945149
274,2.975,0.129583,-0.078328,1.114816,0.146326,0.017437,1.473558,-0.067648,-0.047491,0.934243,0.311374,0.206768,0.072797,0.230409,0.154314,0.513475,0.149932,0.136194,0.939086,0.30208,0.439223,1.130775,0.154797,0.379482,1.466169,0.23975,0.480723,0.878257,-0.010799,0.286442,0.088941,0.002062,0.30658,0.521346,0.138163,0.294432,0.943759
275,2.983333,0.117501,-0.078429,1.113748,0.136757,0.017568,1.472302,-0.081788,-0.047275,0.936004,0.311123,0.206634,0.073176,0.226216,0.153823,0.513172,0.141244,0.13582,0.937914,0.294354,0.438553,1.130093,0.14491,0.379558,1.464661,0.23401,0.480069,0.877073,-0.040208,0.284457,0.088487,-0.00546,0.304806,0.519256,0.129013,0.293939,0.942226
276,2.991667,0.105573,-0.07843,1.112588,0.127176,0.017744,1.47096,-0.095658,-0.04702,0.937603,0.310855,0.206473,0.073596,0.221725,0.153298,0.512839,0.132455,0.135367,0.936701,0.286406,0.437958,1.129271,0.135011,0.379685,1.463088,0.227947,0.47947,0.875794,-0.068907,0.282209,0.088874,-0.01268,0.303305,0.516897,0.119689,0.293431,0.940554
277,3,0.093801,-0.078342,1.111345,0.117584,0.017961,1.469545,-0.10925,-0.046727,0.939031,0.310573,0.206277,0.074062,0.216922,0.15274,0.512475,0.123575,0.134834,0.935459,0.278235,0.437443,1.128308,0.125103,0.379868,1.461453,0.221551,0.47893,0.874419,-0.096716,0.279738,0.090015,-0.019663,0.302084,0.514311,0.110212,0.292918,0.938756
278,3.008333,0.082191,-0.078176,1.110034,0.107984,0.018213,1.468071,-0.122552,-0.046398,0.94028,0.310278,0.206038,0.074583,0.211794,0.152155,0.512077,0.114611,0.134227,0.934195,0.269848,0.437015,1.127206,0.115186,0.380106,1.459759,0.214816,0.478457,0.872949,-0.12347,0.277101,0.091789,-0.026503,0.301118,0.51156,0.100601,0.292412,0.936852
279,3.016667,0.070748,-0.077939,1.108669,0.098376,0.018496,1.466557,-0.135554,-0.046035,0.941344,0.309972,0.205749,0.075169,0.206331,0.151547,0.511643,0.105563,0.133559,0.932918,0.261251,0.436678,1.125971,0.105262,0.380399,1.45801,0.207738,0.478053,0.871389,-0.14902,0.274362,0.094044,-0.033317,0.300355,0.508718,0.090878,0.29193,0.934874
280,3.025,0.059476,-0.077636,1.107266,0.088758,0.018805,1.465021,-0.148247,-0.04564,0.942218,0.309645,0.205399,0.075832,0.200527,0.150921,0.51117,0.096428,0.13285,0.93163,0.252446,0.436433,1.124611,0.095328,0.380742,1.456217,0.200313,0.477723,0.869745,-0.173235,0.271573,0.096609,-0.040243,0.299717,0.505874,0.081067,0.29149,0.932864
281,3.033333,0.048383,-0.077262,1.105841,0.079126,0.019138,1.463485,-0.160621,-0.045214,0.942898,0.309288,0.204983,0.076584,0.194384,0.15028,0.510655,0.087205,0.132129,0.930337,0.243439,0.436277,1.12314,0.085382,0.381131,1.45439,0.192537,0.477466,0.868027,-0.195994,0.268763,0.099302,-0.047429,0.299116,0.503117,0.071189,0.291111,0.930867
282,3.041667,0.037478,-0.07681,1.104412,0.069477,0.019495,1.46197,-0.172666,-0.044761,0.943386,0.30888,0.2045,0.077439,0.187907,0.149628,0.510095,0.077892,0.131426,0.929041,0.234231,0.436209,1.121572,0.075419,0.381561,1.452545,0.184405,0.477285,0.866246,-0.217188,0.265941,0.101931,-0.055018,0.298467,0.500532,0.061266,0.290807,0.928929
283,3.05,0.026771,-0.076275,1.102995,0.059803,0.019878,1.4605,-0.184373,-0.044285,0.943684,0.308399,0.20395,0.078409,0.181107,0.14897,0.509492,0.068486,0.13077,0.927745,0.224823,0.436226,1.119926,0.065437,0.382028,1.450696,0.175915,0.47718,0.864417,-0.236715,0.263117,0.104297,-0.063141,0.297704,0.498194,0.051319,0.290588,0.927091
284,3.058333,0.016272,-0.075653,1.101608,0.050095,0.02029,1.459096,-0.195733,-0.043791,0.943797,0.307826,0.203337,0.079507,0.173989,0.148314,0.508847,0.058983,0.13018,0.926453,0.215214,0.436325,1.118217,0.055427,0.382528,1.448859,0.167068,0.477151,0.862553,-0.254495,0.260319,0.106203,-0.071902,0.296784,0.496163,0.041366,0.290453,0.925389
285,3.066667,0.005987,-0.074948,1.100271,0.040347,0.020735,1.457778,-0.206739,-0.043284,0.943731,0.307145,0.202662,0.080741,0.166557,0.147669,0.508164,0.049371,0.129668,0.925169,0.205403,0.436505,1.116466,0.045382,0.38306,1.447052,0.157864,0.477194,0.860673,-0.270475,0.257593,0.107471,-0.081372,0.295686,0.49448,0.031412,0.290392,0.923847
286,3.075,-0.004075,-0.074174,1.099003,0.030549,0.021218,1.456562,-0.217386,-0.042771,0.943497,0.306351,0.201932,0.082124,0.15881,0.147043,0.507446,0.039642,0.129236,0.923898,0.195385,0.43676,1.114692,0.035294,0.383623,1.445293,0.148302,0.477305,0.858795,-0.284634,0.254982,0.107964,-0.09159,0.294404,0.493166,0.021447,0.29039,0.92248
287,3.083333,-0.01391,-0.073347,1.097819,0.020695,0.021743,1.45546,-0.22767,-0.042257,0.943103,0.305435,0.201154,0.083666,0.150743,0.146446,0.506698,0.02979,0.128887,0.922646,0.185158,0.437085,1.112912,0.025151,0.38422,1.443599,0.138378,0.477475,0.856937,-0.296984,0.252519,0.107607,-0.102548,0.292944,0.492224,0.011437,0.290426,0.921299
288,3.091667,-0.023516,-0.072477,1.096731,0.010778,0.022315,1.454481,-0.237589,-0.041751,0.942557,0.304389,0.200335,0.085379,0.142348,0.145884,0.505923,0.019809,0.128621,0.921418,0.174717,0.437473,1.111145,0.014946,0.384852,1.441984,0.128089,0.477696,0.855119,-0.307581,0.250221,0.106392,-0.114197,0.291326,0.491636,0.001326,0.290477,0.920306
289,3.1,-0.032897,-0.071567,1.095743,0.000794,0.022938,1.453626,-0.247148,-0.041258,0.941865,0.303201,0.199482,0.087277,0.133611,0.145363,0.505123,0.00969,0.128435,0.920222,0.164062,0.437919,1.109402,0.004667,0.385521,1.440458,0.117433,0.477958,0.853355,-0.316522,0.24809,0.104377,-0.126447,0.28958,0.491363,-0.008955,0.290522,0.919498
290,3.108333,-0.042057,-0.070612,1.094857,-0.00926,0.023614,1.452897,-0.25635,-0.040784,0.94103,0.301857,0.198596,0.089377,0.124515,0.14489,0.504304,-0.000582,0.128316,0.919064,0.153195,0.43842,1.107694,-0.005691,0.386229,1.439027,0.106412,0.478254,0.851654,-0.323948,0.24612,0.101678,-0.139176,0.287746,0.491354,-0.019485,0.29054,0.91887
291,3.116667,-0.051004,-0.069608,1.094072,-0.019383,0.024341,1.452291,-0.265204,-0.040333,0.940056,0.300342,0.197678,0.091698,0.115036,0.144467,0.50347,-0.01102,0.128248,0.917953,0.142119,0.438973,1.106027,-0.016136,0.386973,1.437692,0.095028,0.478577,0.850022,-0.330044,0.244299,0.098449,-0.152236,0.285874,0.491544,-0.030339,0.290512,0.918422
292,3.125,-0.059745,-0.068553,1.093386,-0.029569,0.025116,1.451803,-0.273717,-0.039909,0.938945,0.298634,0.196724,0.094263,0.105148,0.144085,0.502623,-0.021638,0.128216,0.916898,0.130839,0.439578,1.104406,-0.026669,0.387753,1.436454,0.083288,0.47892,0.848459,-0.335037,0.242608,0.094875,-0.165468,0.284014,0.491872,-0.041585,0.290426,0.918154
293,3.133333,-0.068287,-0.06745,1.092798,-0.039807,0.025932,1.451428,-0.281897,-0.039516,0.9377,0.296705,0.195726,0.097097,0.094819,0.143727,0.501764,-0.032451,0.128214,0.915903,0.119359,0.440233,1.102833,-0.03729,0.388567,1.435312,0.071197,0.479276,0.846966,-0.339192,0.241016,0.091162,-0.178707,0.282221,0.492278,-0.053263,0.290275,0.918075
294,3.141667,-0.076638,-0.066301,1.092309,-0.050084,0.026781,1.451164,-0.289748,-0.03916,0.936323,0.294524,0.194677,0.100233,0.084019,0.143362,0.500886,-0.043475,0.128242,0.914971,0.107682,0.440939,1.101311,-0.047998,0.389412,1.434265,0.058762,0.479639,0.845544,-0.3428,0.239499,0.087512,-0.191801,0.280547,0.492713,-0.065393,0.290055,0.918195
295,3.15,-0.084804,-0.06511,1.091922,-0.06038,0.027652,1.451011,-0.297278,-0.038849,0.934819,0.292039,0.19357,0.103703,0.072707,0.142954,0.49998,-0.054726,0.128304,0.914101,0.095812,0.441693,1.099842,-0.058787,0.390287,1.433319,0.045992,0.480005,0.844195,-0.346147,0.23805,0.084104,-0.204624,0.279038,0.493147,-0.07796,0.289756,0.918525
296,3.158333,-0.092789,-0.063885,1.091645,-0.070677,0.02853,1.450974,-0.304488,-0.03859,0.933196,0.28918,0.19239,0.107531,0.060835,0.14246,0.499035,-0.066211,0.128408,0.913295,0.083747,0.442492,1.098435,-0.069653,0.391187,1.43248,0.032892,0.480366,0.842926,-0.34948,0.236692,0.08107,-0.217092,0.277729,0.493568,-0.090916,0.289372,0.919066
297,3.166667,-0.100596,-0.062638,1.091493,-0.080956,0.029403,1.451061,-0.311381,-0.038392,0.931467,0.285856,0.191117,0.111731,0.048348,0.141833,0.498035,-0.077928,0.128565,0.912557,0.071487,0.443336,1.0971,-0.080589,0.392107,1.431762,0.019467,0.480718,0.84175,-0.352945,0.235464,0.078478,-0.229178,0.276643,0.493984,-0.104172,0.288903,0.919809
298,3.175,-0.108226,-0.061378,1.091481,-0.091207,0.03026,1.451285,-0.317956,-0.038264,0.929649,0.281962,0.189731,0.116296,0.035188,0.141024,0.496964,-0.089863,0.128793,0.911889,0.059028,0.44422,1.095852,-0.091588,0.393039,1.431181,0.005722,0.481056,0.840683,-0.356554,0.234397,0.076332,-0.240909,0.275779,0.494416,-0.117607,0.288358,0.920729
299,3.183333,-0.11568,-0.060116,1.091625,-0.101421,0.031094,1.451659,-0.324211,-0.038213,0.92776,0.277389,0.188203,0.1212,0.021309,0.139981,0.495802,-0.101987,0.129112,0.91129,0.04637,0.44514,1.094707,-0.102639,0.393971,1.430755,-0.00834,0.481375,0.839741,-0.360191,0.233498,0.074586,-0.252358,0.275117,0.494896,-0.131082,0.287766,0.921787
300,3.191667,-0.12296,-0.058858,1.091941,-0.111601,0.031901,1.452192,-0.330145,-0.038245,0.925823,0.272034,0.186496,0.126386,0.006678,0.138656,0.494533,-0.114262,0.129535,0.910754,0.033511,0.446087,1.093679,-0.113731,0.394888,1.4305,-0.022714,0.481679,0.838943,-0.363684,0.232742,0.073178,-0.263617,0.27462,0.495456,-0.144462,0.287173,0.922948
301,3.2,-0.130073,-0.057606,1.092436,-0.121752,0.032685,1.452888,-0.335762,-0.038366,0.923858,0.26581,0.184568,0.13178,-0.008719,0.137009,0.493145,-0.126639,0.130066,0.910274,0.020454,0.44705,1.092781,-0.124851,0.395773,1.43043,-0.0374,0.481973,0.838306,-0.366876,0.232088,0.072053,-0.274768,0.274244,0.496126,-0.157635,0.286633,0.924181
302,3.208333,-0.137026,-0.05636,1.093112,-0.131881,0.03345,1.453743,-0.341069,-0.038579,0.921886,0.258647,0.182378,0.137295,-0.024871,0.135017,0.491637,-0.139064,0.130691,0.909837,0.007203,0.448018,1.092018,-0.135984,0.396614,1.430552,-0.052402,0.482265,0.837845,-0.36968,0.231498,0.071168,-0.285858,0.273941,0.496924,-0.170535,0.286199,0.925474
303,3.216667,-0.143832,-0.055121,1.093962,-0.141996,0.034202,1.454746,-0.346077,-0.038887,0.919922,0.2505,0.1799,0.14284,-0.041746,0.132682,0.490024,-0.151483,0.131378,0.909435,-0.006236,0.448978,1.091392,-0.147116,0.3974,1.430866,-0.067724,0.482565,0.83757,-0.372072,0.230948,0.070492,-0.296884,0.273675,0.497853,-0.183131,0.285915,0.926822
304,3.225,-0.150501,-0.05389,1.094969,-0.152099,0.034938,1.455876,-0.350802,-0.039291,0.91798,0.241348,0.177125,0.148335,-0.059286,0.130035,0.488338,-0.163849,0.132082,0.909066,-0.019852,0.449923,1.090896,-0.158233,0.398125,1.431363,-0.083367,0.482882,0.837486,-0.374067,0.230426,0.069997,-0.307798,0.273431,0.498895,-0.195427,0.2858,0.928225
305,3.233333,-0.157047,-0.052672,1.096112,-0.162189,0.035653,1.457109,-0.355262,-0.039788,0.916067,0.2312,0.174077,0.153717,-0.077408,0.127135,0.486632,-0.176127,0.132758,0.908737,-0.033632,0.45085,1.090522,-0.169322,0.398784,1.432029,-0.099328,0.483219,0.83759,-0.375686,0.229937,0.069658,-0.318514,0.273216,0.500014,-0.207443,0.285853,0.929674
